Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Owner_Type,Kilometers_Driven,Engine_CC,Mileage_Kmpl,Seats,Location,Insurance_Valid,Price_INR
11281,Renault,Triber,2014,Petrol,Automatic,First,139778,998,24.6,5,Lucknow,Yes,523238
11282,Maruti,Dzire,2012,Petrol,Manual,First,36341,1498,21.8,7,Ahmedabad,No,728360
11283,Hyundai,i20,2025,Petrol,Automatic,Second,32373,796,14.7,4,Chandigarh,No,1274693
11284,Maruti,Dzire,2018,Diesel,Automatic,Second,62462,1498,27.0,5,Ahmedabad,No,977239
11285,Toyota,Urban Cruiser,2016,Petrol,Automatic,First,121756,1997,13.9,4,Pune,Yes,774180
11286,Renault,Kiger,2025,Diesel,Manual,Second,39416,796,21.6,4,Bengaluru,Yes,1229977
11287,Hyundai,Creta,2015,Petrol,Automatic,First,226616,1248,21.4,5,Delhi,Yes,631859
11288,Hyundai,Venue,2022,Diesel,Manual,First,9242,1498,23.8,4,Ludhiana,Yes,1191687
11289,Renault,Kiger,2013,CNG,Manual,First,210043,796,21.9,5,Jaipur,Yes,419051
11290,Tata,Nexon,2010,Diesel,Automatic,First,32771,1197,20.1,4,Bengaluru,No,589264
11291,Renault,Kwid,2010,Diesel,Automatic,First,166795,1997,27.7,7,Bengaluru,Yes,554554
11292,Hyundai,i20,2022,Diesel,Manual,First,182583,796,21.4,7,Hyderabad,Yes,927745
11293,Hyundai,Creta,2019,Petrol,Automatic,First,97548,1197,21.2,4,Pune,No,1006684
11294,Tata,Tiago,2016,Diesel,Manual,First,99511,796,25.5,5,Mumbai,No,779108
11295,Hyundai,Creta,2017,Diesel,Manual,First,11936,1498,18.4,4,Lucknow,No,992640
11296,Honda,Jazz,2017,Petrol,Automatic,First,86962,796,18.9,4,Jaipur,No,750705
11297,Toyota,Glanza,2010,Diesel,Manual,Second,182306,1497,22.1,4,Jaipur,Yes,536104
11298,Toyota,Glanza,2012,Petrol,Manual,First,136072,1497,19.8,7,Lucknow,Yes,629468
11299,Maruti,Swift,2018,Petrol,Manual,Third,173727,1997,24.2,4,Chandigarh,Yes,856599
11300,Kia,Carens,2017,Diesel,Automatic,First,229442,1497,26.5,4,Ahmedabad,No,681764
11301,Mahindra,Scorpio,2014,Petrol,Manual,Second,51288,1498,21.0,7,Delhi,Yes,724017
11302,Tata,Nexon,2014,Diesel,Automatic,Second,199823,1997,20.7,4,Jaipur,Yes,727710
11303,Maruti,Swift,2024,Petrol,Automatic,First,136687,1498,23.3,7,Bengaluru,Yes,1155845
11304,Hyundai,i20,2021,Petrol,Automatic,Second,234419,1197,26.3,4,Pune,No,929105
11305,Renault,Kwid,2019,Petrol,Automatic,First,187373,1248,21.2,7,Delhi,Yes,841032
11306,Maruti,Baleno,2010,Electric,Manual,First,77061,1197,14.1,4,Hyderabad,Yes,570683
11307,Toyota,Glanza,2018,Diesel,Manual,Second,162809,1197,25.8,4,Ludhiana,Yes,775830
11308,Renault,Triber,2011,Diesel,Manual,First,199514,998,27.4,4,Lucknow,No,441701
11309,Maruti,Baleno,2022,Petrol,Manual,First,213554,1497,26.8,4,Pune,Yes,1034276
11310,Hyundai,Grand i10,2018,Petrol,Manual,First,245974,1197,13.7,5,Pune,No,664679
11311,Maruti,Baleno,2023,Petrol,Automatic,Second,106861,1248,24.0,5,Mumbai,Yes,1166191
11312,Renault,Kiger,2019,Diesel,Manual,Second,235922,1997,23.0,5,Lucknow,Yes,759649
11313,Toyota,Innova,2013,Diesel,Manual,First,248316,1248,17.4,4,Hyderabad,No,448322
11314,Honda,Jazz,2019,Diesel,Manual,Second,10166,1497,19.5,5,Delhi,Yes,1028195
11315,Mahindra,Thar,2011,Petrol,Automatic,Second,68593,1197,21.2,7,Lucknow,Yes,679488
11316,Tata,Tiago,2013,Diesel,Manual,First,189205,1498,21.8,4,Ahmedabad,No,573791
11317,Honda,Amaze,2023,Diesel,Automatic,Second,182803,796,25.8,5,Hyderabad,Yes,932028
11318,Maruti,WagonR,2012,Diesel,Manual,First,30074,1248,20.5,5,Ludhiana,No,627077
11319,Honda,Amaze,2023,Diesel,Automatic,First,152889,1498,15.4,4,Chandigarh,Yes,1087400
11320,Hyundai,Verna,2024,Diesel,Manual,Second,240495,1497,21.5,5,Bengaluru,Yes,953341
11321,Hyundai,Venue,2025,CNG,Automatic,First,77513,1497,20.1,7,Chandigarh,No,1270807
11322,Tata,Tiago,2011,Petrol,Manual,First,24270,1497,20.0,7,Chandigarh,No,649385
11323,Toyota,Fortuner,2012,Petrol,Automatic,Second,56592,1248,24.5,7,Pune,No,726130
11324,Honda,WR-V,2015,CNG,Manual,First,129254,2184,22.2,5,Jaipur,Yes,909124
11325,Hyundai,Venue,2013,Diesel,Manual,Second,143774,1248,13.2,7,Jaipur,No,515237
11326,Mahindra,Bolero,2017,Petrol,Automatic,First,240380,1197,15.2,4,Pune,Yes,738920
11327,Maruti,Dzire,2015,CNG,Automatic,First,75732,998,13.9,4,Hyderabad,No,784691
11328,Toyota,Glanza,2015,Petrol,Manual,First,143950,796,17.6,7,Pune,No,544164
11329,Tata,Nexon,2016,CNG,Manual,Second,222249,2184,14.3,7,Chandigarh,Yes,789609
11330,Honda,City,2024,Petrol,Automatic,First,100521,998,19.5,4,Delhi,Yes,1189248
11331,Hyundai,Verna,2021,Petrol,Manual,First,80859,1498,18.1,7,Bengaluru,No,1132216
11332,Toyota,Urban Cruiser,2010,Diesel,Manual,Second,19839,2184,22.2,7,Ahmedabad,Yes,657842
11333,Mahindra,Bolero,2018,Diesel,Manual,First,8503,1497,20.3,5,Bengaluru,Yes,921076
11334,Hyundai,Verna,2023,Petrol,Manual,First,120400,1498,13.5,4,Mumbai,No,1149787
11335,Toyota,Fortuner,2020,Petrol,Manual,First,23053,1997,25.3,4,Jaipur,Yes,1184990
11336,Renault,Triber,2022,Petrol,Automatic,First,121664,998,19.2,7,Ludhiana,Yes,912939
11337,Tata,Punch,2011,Petrol,Manual,First,130267,998,17.4,5,Ahmedabad,No,509830
11338,Toyota,Urban Cruiser,2012,Petrol,Automatic,Second,14817,1197,18.4,5,Ludhiana,No,649787
11339,Mahindra,XUV300,2024,Diesel,Automatic,First,245817,1248,23.7,5,Hyderabad,No,969969
11340,Maruti,WagonR,2015,Petrol,Manual,First,125517,1497,25.5,7,Delhi,Yes,806886
11341,Renault,Kiger,2024,Petrol,Manual,Second,209291,2184,22.4,7,Mumbai,No,1177166
11342,Kia,Sonet,2022,Electric,Manual,First,220156,1997,13.8,5,Pune,No,1048702
11343,Honda,Amaze,2021,Diesel,Manual,Second,174734,998,27.0,5,Jaipur,Yes,918070
11344,Hyundai,i20,2025,CNG,Automatic,Third,221555,1248,16.4,7,Hyderabad,No,1081197
11345,Hyundai,Verna,2014,Petrol,Automatic,First,211380,796,25.2,7,Bengaluru,No,549759
11346,Mahindra,XUV300,2011,Diesel,Automatic,First,38254,1248,21.4,4,Lucknow,Yes,727694
11347,Hyundai,Verna,2022,Diesel,Automatic,First,72259,2184,24.8,5,Pune,Yes,1236322
11348,Mahindra,XUV300,2015,CNG,Automatic,Second,243573,1497,22.9,7,Jaipur,No,535647
11349,Mahindra,XUV300,2017,Petrol,Manual,Second,200526,998,16.6,7,Mumbai,No,725290
11350,Mahindra,XUV300,2022,Diesel,Manual,Third,150979,796,21.9,7,Hyderabad,Yes,959783
11351,Kia,Seltos,2013,Petrol,Automatic,Second,95617,1248,12.9,7,Jaipur,No,698980
11352,Kia,Seltos,2016,Diesel,Automatic,First,83995,998,17.3,5,Jaipur,Yes,781696
11353,Hyundai,Grand i10,2010,Petrol,Manual,First,46976,998,23.7,4,Lucknow,No,496755
11354,Tata,Tiago,2024,Electric,Manual,First,19388,1497,22.2,4,Pune,No,1258519
11355,Renault,Kiger,2015,CNG,Manual,First,193272,1248,26.0,5,Pune,Yes,681191
11356,Mahindra,XUV300,2010,CNG,Manual,Second,11552,1997,26.4,4,Chandigarh,Yes,743325
11357,Mahindra,Thar,2017,Diesel,Automatic,Second,245087,1997,23.0,4,Ahmedabad,No,800643
11358,Honda,City,2023,Petrol,Automatic,First,39672,1497,19.5,7,Chandigarh,No,1160173
11359,Renault,Triber,2014,Petrol,Manual,Second,131915,1497,26.9,4,Ludhiana,No,639250
11360,Kia,Seltos,2017,Petrol,Automatic,Second,30448,1497,18.0,4,Ludhiana,No,980880
11361,Honda,WR-V,2012,Petrol,Manual,First,95802,1248,20.3,5,Ahmedabad,No,686134
11362,Renault,Kiger,2019,Diesel,Automatic,First,67702,1498,23.6,7,Pune,Yes,886487
11363,Renault,Triber,2014,CNG,Manual,Second,98560,1497,25.7,5,Pune,No,673848
11364,Kia,Seltos,2024,Petrol,Manual,Second,229925,1197,16.6,7,Ludhiana,No,928311
11365,Toyota,Glanza,2021,Petrol,Manual,Second,95270,796,17.4,4,Bengaluru,Yes,1048978
11366,Kia,Sonet,2021,Diesel,Manual,First,212348,1497,19.0,4,Ludhiana,No,984973
11367,Mahindra,XUV300,2021,Diesel,Manual,First,214558,1498,13.5,7,Pune,No,953810
11368,Mahindra,Bolero,2022,Diesel,Manual,First,32280,998,12.6,5,Hyderabad,No,1187041
11369,Mahindra,Thar,2020,Petrol,Manual,First,99502,2184,27.4,5,Lucknow,No,1158290
11370,Kia,Seltos,2013,Electric,Manual,Second,96071,796,26.5,7,Lucknow,Yes,651195
11371,Maruti,Dzire,2013,CNG,Manual,First,215924,998,26.8,4,Ahmedabad,Yes,469561
11372,Tata,Punch,2013,Diesel,Automatic,First,81019,998,21.4,5,Lucknow,No,710347
11373,Toyota,Fortuner,2021,Petrol,Automatic,First,237448,1997,24.7,5,Jaipur,Yes,941476
11374,Hyundai,Creta,2017,Diesel,Automatic,First,219074,1997,12.0,5,Jaipur,No,771460
11375,Renault,Kiger,2024,CNG,Manual,First,51784,1497,16.9,7,Lucknow,Yes,1166709
11376,Renault,Kwid,2025,Petrol,Automatic,First,66139,998,12.6,7,Ludhiana,Yes,1158280
11377,Maruti,Baleno,2013,Diesel,Automatic,First,14924,1197,14.7,4,Lucknow,No,805269
11378,Mahindra,Thar,2020,Petrol,Automatic,First,211011,1498,18.0,4,Hyderabad,No,898121
11379,Kia,Seltos,2018,Petrol,Automatic,First,184941,796,26.6,4,Ludhiana,No,741091
11380,Renault,Kiger,2025,Petrol,Manual,First,96744,796,27.7,7,Ahmedabad,Yes,1161842
11381,Hyundai,Grand i10,2013,Petrol,Automatic,Second,63703,998,20.5,4,Mumbai,Yes,741816
11382,Toyota,Fortuner,2016,Petrol,Manual,First,219115,2184,26.1,7,Lucknow,Yes,747045
11383,Maruti,Brezza,2022,Petrol,Manual,First,176433,1498,21.1,5,Chandigarh,Yes,979514
11384,Mahindra,XUV300,2012,Diesel,Automatic,First,119379,998,25.7,7,Lucknow,No,497538
11385,Mahindra,XUV700,2024,CNG,Manual,Second,10593,1997,23.9,4,Ludhiana,Yes,1328564
11386,Mahindra,XUV700,2010,Petrol,Manual,Second,117999,1997,25.1,5,Ludhiana,No,658855
11387,Toyota,Innova,2012,Petrol,Automatic,First,98376,2184,14.1,7,Delhi,Yes,802488
11388,Honda,City,2016,Diesel,Manual,First,26087,1997,12.5,5,Ludhiana,No,917875
11389,Kia,Carens,2024,CNG,Automatic,First,99460,1248,14.7,4,Pune,Yes,1222218
11390,Mahindra,XUV300,2017,Petrol,Manual,Second,59389,2184,16.5,5,Bengaluru,No,907141
11391,Tata,Nexon,2010,Electric,Manual,Second,81024,796,24.4,7,Ludhiana,No,563969
11392,Renault,Kiger,2020,CNG,Manual,First,157332,2184,24.6,4,Bengaluru,No,993526
11393,Renault,Kwid,2010,Diesel,Manual,Third,238012,1248,17.3,4,Lucknow,No,339211
11394,Hyundai,Venue,2017,Petrol,Automatic,Second,147923,1248,24.5,7,Ludhiana,No,823824
11395,Honda,Jazz,2018,Diesel,Automatic,First,208081,2184,24.3,4,Ludhiana,Yes,767494
11396,Toyota,Glanza,2016,Petrol,Manual,First,21884,1248,17.6,5,Mumbai,No,966982
11397,Maruti,Dzire,2015,Diesel,Manual,Second,224541,1498,13.9,7,Ahmedabad,No,691110
11398,Kia,Seltos,2020,Petrol,Automatic,First,223646,1997,18.4,7,Delhi,No,916478
11399,Toyota,Innova,2011,Petrol,Manual,Second,75015,1497,14.8,7,Ahmedabad,No,656550
11400,Tata,Altroz,2016,Petrol,Manual,First,105387,1248,12.5,4,Ludhiana,No,842688
11401,Kia,Sonet,2020,Petrol,Automatic,First,36490,1498,21.3,4,Pune,Yes,1015821
11402,Hyundai,Verna,2013,Diesel,Manual,First,88586,998,16.8,4,Mumbai,Yes,536436
11403,Toyota,Innova,2019,CNG,Automatic,First,235699,1497,26.1,4,Hyderabad,Yes,702377
11404,Hyundai,i20,2010,Petrol,Manual,First,139968,796,25.4,4,Delhi,Yes,324792
11405,Honda,WR-V,2019,Petrol,Automatic,First,192734,1248,21.7,5,Ahmedabad,No,864228
11406,Tata,Altroz,2017,Petrol,Manual,Third,43579,998,22.5,7,Pune,No,812844
11407,Renault,Kiger,2014,Petrol,Manual,First,33329,1997,13.0,4,Bengaluru,Yes,888392
11408,Hyundai,Grand i10,2025,Diesel,Manual,First,97892,1197,25.3,4,Jaipur,No,1264406
11409,Mahindra,Thar,2024,Electric,Automatic,First,78551,1498,14.0,7,Delhi,Yes,1207378
11410,Renault,Kwid,2018,Diesel,Automatic,First,184186,1498,25.0,7,Mumbai,No,844431
11411,Mahindra,Bolero,2017,CNG,Manual,First,194694,1197,24.7,5,Chandigarh,Yes,652874
11412,Maruti,Brezza,2022,Diesel,Manual,First,15039,796,17.9,7,Bengaluru,Yes,1116167
11413,Hyundai,Grand i10,2013,Petrol,Automatic,First,187448,796,15.0,5,Hyderabad,Yes,576398
11414,Hyundai,Verna,2019,Diesel,Automatic,First,221698,1197,26.2,5,Ludhiana,Yes,821775
11415,Tata,Harrier,2023,CNG,Manual,First,135150,2184,18.0,7,Pune,Yes,1227613
11416,Tata,Nexon,2022,Diesel,Manual,Second,100812,1197,17.8,4,Delhi,Yes,996676
11417,Renault,Triber,2021,Petrol,Manual,Second,15860,2184,26.5,7,Bengaluru,No,1287675
11418,Tata,Nexon,2010,Petrol,Automatic,First,79966,1497,23.1,7,Jaipur,No,557552
11419,Renault,Kwid,2017,Petrol,Automatic,Second,39442,1197,27.5,5,Mumbai,Yes,937891
11420,Toyota,Innova,2019,Diesel,Automatic,Second,6476,1197,23.7,4,Delhi,No,1022236
11421,Honda,Amaze,2012,Diesel,Manual,Second,22216,796,19.7,4,Jaipur,Yes,628579
11422,Mahindra,XUV300,2011,CNG,Automatic,First,89991,1248,25.1,4,Hyderabad,No,559163
11423,Kia,Sonet,2014,Petrol,Automatic,First,60037,2184,21.7,7,Pune,Yes,788899
11424,Renault,Kiger,2018,Petrol,Automatic,First,27510,1497,17.5,5,Bengaluru,Yes,988285
11425,Maruti,Brezza,2010,Diesel,Automatic,Second,9584,998,14.3,5,Bengaluru,No,535675
11426,Toyota,Glanza,2022,Petrol,Automatic,Third,53099,1248,26.3,4,Ahmedabad,No,1100782
11427,Renault,Kwid,2015,Petrol,Automatic,First,12188,2184,19.7,5,Jaipur,Yes,936970
11428,Toyota,Urban Cruiser,2019,Petrol,Automatic,Second,117076,796,18.8,5,Mumbai,Yes,902647
11429,Renault,Triber,2019,Petrol,Manual,First,86956,796,12.7,5,Pune,Yes,866243
11430,Kia,Sonet,2018,Petrol,Automatic,First,13287,1497,13.6,5,Hyderabad,No,990466
11431,Mahindra,XUV300,2015,Electric,Automatic,First,172386,1497,26.7,5,Ahmedabad,Yes,709921
11432,Honda,City,2020,Petrol,Automatic,First,163569,998,13.8,4,Pune,No,887824
11433,Maruti,Brezza,2020,Petrol,Manual,Second,228812,1498,21.4,7,Chandigarh,No,898006
11434,Renault,Triber,2018,CNG,Automatic,First,167138,1997,17.6,7,Bengaluru,Yes,910463
11435,Honda,Amaze,2025,Petrol,Manual,First,12606,1197,17.2,7,Hyderabad,No,1313988
11436,Tata,Harrier,2014,Diesel,Manual,First,199218,1248,19.6,4,Ludhiana,Yes,536353
11437,Kia,Sonet,2010,Petrol,Automatic,First,162325,1248,22.7,7,Delhi,No,526354
11438,Maruti,Dzire,2013,Petrol,Automatic,First,30840,1497,12.6,7,Jaipur,Yes,851106
11439,Renault,Kwid,2018,Petrol,Automatic,First,188013,2184,14.4,4,Ahmedabad,Yes,868279
11440,Tata,Altroz,2024,Diesel,Manual,First,230658,2184,15.4,7,Ludhiana,No,1193188
11441,Hyundai,Verna,2012,Diesel,Automatic,Third,68425,796,22.1,5,Chandigarh,No,552149
11442,Honda,Amaze,2021,CNG,Manual,First,113972,1497,25.7,5,Ahmedabad,Yes,1009531
11443,Toyota,Glanza,2010,Diesel,Manual,First,199485,1197,15.6,4,Lucknow,Yes,481717
11444,Kia,Seltos,2013,Diesel,Automatic,First,124841,1248,19.8,5,Bengaluru,Yes,596455
11445,Renault,Kwid,2010,Petrol,Automatic,First,60539,998,21.9,7,Ahmedabad,Yes,569532
11446,Mahindra,XUV700,2020,Petrol,Automatic,First,154629,2184,26.3,7,Chandigarh,Yes,959732
11447,Tata,Harrier,2019,Petrol,Automatic,First,208423,796,12.8,7,Pune,Yes,695554
11448,Hyundai,Verna,2020,Petrol,Automatic,Second,30784,796,16.0,4,Hyderabad,No,1064608
11449,Toyota,Innova,2011,Diesel,Manual,First,97295,796,14.5,7,Chandigarh,No,408374
11450,Renault,Kiger,2015,Petrol,Automatic,First,219611,998,13.7,7,Ludhiana,Yes,548781
11451,Honda,WR-V,2025,Diesel,Automatic,Second,6382,796,14.9,4,Pune,Yes,1146687
11452,Maruti,Dzire,2016,Diesel,Automatic,First,127441,796,15.7,5,Jaipur,No,691082
11453,Mahindra,Scorpio,2011,CNG,Manual,First,176609,2184,21.3,7,Pune,Yes,600673
11454,Toyota,Innova,2016,Petrol,Automatic,Second,67857,796,13.5,4,Hyderabad,No,669037
11455,Maruti,Dzire,2022,Petrol,Automatic,First,42730,1997,26.2,4,Ahmedabad,Yes,1137470
11456,Kia,Carens,2023,Diesel,Automatic,Third,150256,2184,12.3,7,Delhi,No,1216450
11457,Maruti,Swift,2012,Petrol,Automatic,First,106132,796,19.0,5,Mumbai,No,529012
11458,Renault,Kwid,2010,Petrol,Automatic,First,243510,998,25.5,5,Pune,Yes,222809
11459,Honda,Amaze,2023,Petrol,Automatic,Third,92651,1248,26.0,5,Hyderabad,No,1007687
11460,Tata,Punch,2011,Diesel,Automatic,Second,36503,1997,24.1,7,Delhi,No,755997
11461,Tata,Tiago,2017,Petrol,Automatic,First,218083,1498,26.2,7,Ludhiana,Yes,706614
11462,Kia,Carens,2022,CNG,Manual,Third,228524,1497,12.0,4,Lucknow,No,896041
11463,Tata,Harrier,2020,Petrol,Automatic,First,27972,2184,17.2,7,Chandigarh,Yes,1130504
11464,Renault,Kwid,2018,Petrol,Automatic,First,151867,1997,19.4,5,Bengaluru,No,947700
11465,Hyundai,i20,2017,Electric,Manual,First,159629,1997,15.9,4,Bengaluru,No,756362
11466,Renault,Kwid,2021,Petrol,Manual,Second,141603,1197,25.4,5,Delhi,No,865119
11467,Kia,Carens,2014,Electric,Automatic,First,35707,1197,24.1,7,Ahmedabad,No,698243
11468,Kia,Seltos,2016,Petrol,Automatic,First,195407,1498,18.1,5,Chandigarh,Yes,643192
11469,Hyundai,Venue,2020,Petrol,Automatic,Second,34745,1248,27.4,7,Hyderabad,No,982569
11470,Honda,Amaze,2013,Diesel,Automatic,Third,58821,1997,27.6,7,Lucknow,Yes,771565
11471,Mahindra,XUV700,2013,CNG,Manual,First,93490,1997,23.1,7,Lucknow,No,751474
11472,Toyota,Urban Cruiser,2013,Petrol,Manual,First,52313,796,24.3,7,Delhi,Yes,740265
11473,Maruti,Swift,2023,Petrol,Manual,First,140876,1197,20.5,4,Lucknow,Yes,1041318
11474,Tata,Tiago,2022,Petrol,Automatic,First,230552,1498,26.2,5,Ludhiana,Yes,876486
11475,Honda,Jazz,2018,Petrol,Automatic,First,22673,1997,14.0,5,Pune,No,1042178
11476,Renault,Triber,2023,Petrol,Manual,Second,232251,2184,26.9,4,Pune,No,1122729
11477,Tata,Harrier,2024,CNG,Manual,Third,125897,1197,12.4,5,Jaipur,No,1166097
11478,Honda,WR-V,2010,Petrol,Automatic,First,107435,1248,12.4,7,Jaipur,No,510062
11479,Mahindra,Thar,2021,Petrol,Automatic,Third,44788,1197,12.8,7,Jaipur,No,1161117
11480,Honda,City,2024,Petrol,Manual,Second,192241,1248,17.3,4,Pune,Yes,988821
11481,Mahindra,Bolero,2016,Petrol,Automatic,Third,210157,1197,14.8,4,Jaipur,Yes,691627
11482,Renault,Kiger,2014,Petrol,Automatic,Second,173645,1497,25.8,4,Bengaluru,Yes,619861
11483,Toyota,Glanza,2015,Petrol,Manual,First,81605,998,22.5,5,Ludhiana,Yes,783116
11484,Tata,Nexon,2023,Petrol,Manual,Second,149108,1497,27.2,7,Pune,No,1146743
11485,Honda,Amaze,2013,Diesel,Manual,Second,180719,1497,19.5,4,Delhi,Yes,603519
11486,Mahindra,XUV700,2015,Petrol,Manual,First,30319,1497,26.1,5,Mumbai,No,754241
11487,Maruti,Baleno,2016,Petrol,Automatic,First,23295,2184,15.7,7,Jaipur,No,887904
11488,Toyota,Glanza,2017,Petrol,Manual,Second,248666,2184,22.5,4,Delhi,Yes,723639
11489,Tata,Tiago,2016,Petrol,Manual,Second,84380,998,19.0,7,Bengaluru,No,862917
11490,Toyota,Innova,2018,Petrol,Manual,First,70114,1498,14.6,7,Ludhiana,Yes,850867
11491,Hyundai,i20,2018,Diesel,Automatic,First,51268,1248,26.4,5,Chandigarh,No,953967
11492,Maruti,Brezza,2020,Petrol,Manual,First,123645,1197,14.6,7,Jaipur,Yes,976475
11493,Toyota,Fortuner,2015,Petrol,Automatic,Second,63362,1498,15.6,4,Mumbai,Yes,842010
11494,Maruti,Brezza,2020,Diesel,Automatic,First,121782,1498,14.9,4,Mumbai,No,1018897
11495,Maruti,Brezza,2021,Diesel,Manual,First,216132,998,22.3,5,Lucknow,No,896896
11496,Renault,Kwid,2023,Petrol,Manual,First,237955,1197,27.5,4,Chandigarh,No,925050
11497,Mahindra,Scorpio,2020,Petrol,Manual,Second,244178,1248,14.9,4,Hyderabad,Yes,730593
11498,Toyota,Fortuner,2014,Diesel,Manual,First,122010,1497,24.9,7,Pune,No,655145
11499,Toyota,Innova,2023,Petrol,Manual,Third,192123,2184,18.4,7,Hyderabad,Yes,1174764
11500,Toyota,Innova,2025,Petrol,Automatic,First,96584,1497,20.6,4,Lucknow,Yes,1146547
11501,Honda,WR-V,2010,Diesel,Automatic,First,150360,1197,26.3,4,Chandigarh,Yes,527257
11502,Tata,Harrier,2011,Diesel,Manual,First,88066,1498,15.2,7,Mumbai,No,621581
11503,Hyundai,Venue,2011,Diesel,Manual,First,71281,796,22.1,5,Mumbai,No,596413
11504,Maruti,Baleno,2014,Diesel,Manual,Second,225907,1248,26.4,5,Delhi,Yes,623532
11505,Tata,Harrier,2019,Petrol,Automatic,Second,141125,1498,24.4,7,Ludhiana,No,983892
11506,Maruti,WagonR,2019,Petrol,Manual,First,29134,998,20.0,7,Ahmedabad,No,1002682
11507,Kia,Sonet,2015,Electric,Automatic,First,135328,998,27.8,7,Hyderabad,No,731612
11508,Hyundai,Creta,2025,Diesel,Automatic,First,216698,1497,12.3,4,Jaipur,Yes,1083673
11509,Toyota,Innova,2016,Diesel,Automatic,First,125305,1197,23.0,7,Ludhiana,Yes,664302
11510,Tata,Harrier,2010,Petrol,Manual,First,18023,1497,17.9,5,Jaipur,No,711673
11511,Tata,Tiago,2019,Petrol,Automatic,First,132717,1197,25.3,5,Mumbai,No,827392
11512,Honda,WR-V,2021,Petrol,Automatic,First,48543,998,20.1,4,Bengaluru,Yes,1023639
11513,Mahindra,Scorpio,2024,Petrol,Manual,First,31757,1248,13.5,7,Chandigarh,No,1210148
11514,Maruti,Baleno,2016,Diesel,Automatic,First,116040,1248,18.8,4,Hyderabad,No,759012
11515,Maruti,WagonR,2017,Petrol,Automatic,First,97104,1498,21.4,4,Hyderabad,Yes,854388
11516,Maruti,Brezza,2019,Petrol,Automatic,First,228937,2184,23.5,7,Bengaluru,Yes,940776
11517,Maruti,Swift,2018,Diesel,Automatic,First,217557,1497,12.1,4,Hyderabad,Yes,768404
11518,Toyota,Urban Cruiser,2021,Petrol,Manual,First,37016,1497,16.3,7,Jaipur,Yes,1199319
11519,Toyota,Fortuner,2024,Petrol,Manual,First,24828,1498,19.9,7,Lucknow,No,1206275
11520,Hyundai,Grand i10,2012,Petrol,Manual,First,140594,2184,25.3,4,Ludhiana,No,756718
11521,Tata,Harrier,2023,CNG,Automatic,First,210579,1997,17.1,7,Mumbai,No,953294
11522,Maruti,Dzire,2018,Diesel,Manual,First,92146,998,17.0,7,Jaipur,Yes,756751
11523,Toyota,Glanza,2014,Petrol,Automatic,First,162605,1997,15.2,4,Ahmedabad,Yes,702014
11524,Hyundai,i20,2010,Petrol,Manual,Second,129126,1197,13.0,5,Bengaluru,Yes,512801
11525,Maruti,Swift,2016,Diesel,Manual,First,212051,1197,24.9,7,Delhi,No,718482
11526,Mahindra,XUV300,2020,Petrol,Automatic,Third,204594,2184,18.8,4,Ahmedabad,Yes,951024
11527,Maruti,Baleno,2010,Diesel,Automatic,First,76409,1197,16.6,4,Bengaluru,Yes,628020
11528,Renault,Triber,2017,Petrol,Manual,Second,110126,998,19.5,4,Ludhiana,No,712687
11529,Mahindra,XUV300,2022,Petrol,Automatic,Second,52013,796,22.5,5,Chandigarh,Yes,1088668
11530,Honda,WR-V,2017,Diesel,Manual,First,212133,2184,22.9,7,Ahmedabad,No,885086
11531,Toyota,Innova,2012,Petrol,Automatic,First,51159,796,26.1,4,Chandigarh,No,526849
11532,Renault,Kiger,2016,Petrol,Automatic,Second,142273,1997,13.5,7,Mumbai,Yes,788475
11533,Mahindra,Thar,2019,Petrol,Automatic,Third,164680,1197,13.5,5,Ahmedabad,Yes,776634
11534,Toyota,Glanza,2015,Petrol,Automatic,First,102509,1497,21.3,4,Jaipur,No,745559
11535,Renault,Kiger,2023,Petrol,Automatic,First,204461,998,16.4,4,Delhi,No,996680
11536,Renault,Kwid,2013,CNG,Automatic,First,133742,998,13.2,5,Ludhiana,No,597053
11537,Maruti,Baleno,2013,Petrol,Manual,Second,218282,1248,18.1,5,Ludhiana,No,439762
11538,Maruti,Swift,2010,Petrol,Manual,First,44400,1197,15.7,5,Jaipur,No,607601
11539,Maruti,Baleno,2010,Diesel,Automatic,First,59116,1497,17.3,5,Chandigarh,No,630643
11540,Mahindra,XUV700,2010,Petrol,Manual,First,201794,1497,17.6,4,Ahmedabad,Yes,377658
11541,Hyundai,Verna,2014,Petrol,Manual,First,231952,796,12.4,4,Delhi,No,489101
11542,Hyundai,Creta,2019,Petrol,Manual,Second,230553,2184,27.6,5,Ahmedabad,Yes,934617
11543,Tata,Nexon,2022,Petrol,Manual,First,175536,1248,25.4,5,Chandigarh,Yes,860434
11544,Maruti,WagonR,2025,Diesel,Automatic,First,187336,1498,22.8,5,Ludhiana,Yes,1127785
11545,Mahindra,Bolero,2023,Petrol,Automatic,First,167328,1498,19.6,4,Mumbai,Yes,1128421
11546,Renault,Kiger,2023,Petrol,Automatic,First,22375,1497,14.5,7,Delhi,Yes,1275604
11547,Hyundai,Venue,2010,CNG,Manual,First,12479,796,19.2,4,Hyderabad,Yes,619163
11548,Renault,Triber,2018,Petrol,Automatic,First,32916,2184,18.3,7,Jaipur,No,1032863
11549,Kia,Carens,2016,Diesel,Manual,First,185526,796,24.7,4,Lucknow,No,558759
